match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
PSV Eindhoven vs PEC Zwolle,PSV Eindhoven,PEC Zwolle,2026-04-23 19:00:00+00:00,Away Win,0.7453729510307312,14.0,0.07142857142857142,0.6739443796021598,9.435221314430237,18.144656373904304,0.7453729510307312
Monza vs Modena,Monza,Modena,2026-04-24 17:00:00+00:00,Away Win,0.6966883540153503,4.43,0.22573363431151244,0.4709547197038379,2.0863294082880017,15.206482567696808,0.6966883540153503
