match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
PSV Eindhoven vs PEC Zwolle,PSV Eindhoven,PEC Zwolle,2026-04-23 19:00:00+00:00,Away Win,0.6610201001167297,13.0,0.07692307692307693,0.5840970231936529,7.593261301517487,15.81929437816143,0.6610201001167297
Oxford United vs Wrexham,Oxford United,Wrexham,2026-04-21 18:45:00+00:00,Home Win,0.6667198538780212,2.8,0.35714285714285715,0.3095769967351641,0.8668155908584594,12.039105428589716,0.6667198538780212
